,Program,ParentProject,Project,StationName,StationCode,SampleDate,CollectionTime,LocationCode,CollectionDepth,UnitCollectionDepth,SampleTypeCode,CollectionReplicate,ResultsReplicate,LabBatch,LabSampleID,MatrixName,MethodName,Analyte,Unit,Result,Observation,MDL,RL,ResultQualCode,QACode,BatchVerification,ComplianceCode,SampleComments,CollectionComments,ResultsComments,BatchComments,EventCode,ProtocolCode,SampleAgency,GroupSamples,CollectionMethodName,Latitude,Longitude,CollectionDeviceDescription,CalibrationDate,PositionWaterColumn,PrepPreservationName,PrepPreservationDate,DigestExtractMethod,DigestExtractDate,AnalysisDate,DilutionFactor,ExpectedValue,LabAgency,SubmittingAgency,SubmissionCode,OccupationMethod,StartingBank,DistanceFromBank,UnitDistanceFromBank,StreamWidth,UnitStreamWidth,StationWaterDepth,UnitStationWaterDepth,HydroMod,HydroModLoc,LocationDetailWQComments,ChannelWidth,UpstreamLength,DownStreamLength,TotalReach,LocationDetailBAComments,SampleID,DW_AnalyteName,DataQuality,DataQualityIndicator,Datum
241,Surface Water Ambient Monitoring Program,RWB3 Water Board Harmful Algal Bloom Monitoring,RWB3 Algal Toxin sampling 2018,Salinas Reclamation Canal @ Boranda Rd,309ALD,9/11/2018,1899-12-30 10:07:00,Midchannel,0.1,m,Integrated,1,1,BENDGX_20180917_W_ATX,WB351,samplewater,ELISA Abraxis 520060,"Anatoxin-A, Total",ug/L,NA,NA,0.11,0.165,ND,None,VAC,Com,Sample associated with RWB3_Salinas_2018. Probe and habitat data is stored with other project,Samples sent to Bend Genetics,,%R for LCS/D are acceptable.,WQ,SWAMP_HAB_TOXCOLv1.3,RWQCB3,NA,Water_Integrated_Horizontal,36.69024798,-121.679516,Individual Collection by hand,NA,,FieldTreatment_Abraxis530010,9/11/2018 10:07,None,1/1/1950,9/17/2018,1,NA,BendGX,BendGX,A,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,,Anatoxin-A,Passed,,NAD83
242,Surface Water Ambient Monitoring Program,RWB3 Water Board Harmful Algal Bloom Monitoring,RWB3 Algal Toxin sampling 2018,Tembladero Slough @ Preston Rd,309TEM,10/9/2018,1899-12-30 10:08:00,Bank,0.1,m,Integrated,1,1,BENDGX_20181018_W_ATX,WB373,samplewater,ELISA Abraxis 520060,"Anatoxin-A, Total",ug/L,NA,NA,0.11,0.165,ND,None,VAC,Com,Sample associated with RWB3_Salinas_2018. Probe and habitat data is stored with other project,Sample sent to Bend Genetics; Sample sent to Bend Genetics,,%R for LCS/D are acceptable.,WQ,SWAMP_HAB_TOXCOLv1.3,RWQCB3,NA,Water_Integrated_Horizontal,36.76504398,-121.758462,Individual Collection by hand,NA,,FieldTreatment_Abraxis530010,10/9/2018 10:08,None,1/1/1950,10/18/2018,1,NA,BendGX,BendGX,A,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,,Anatoxin-A,Passed,,NAD83
243,Surface Water Ambient Monitoring Program,RWB3 Water Board Harmful Algal Bloom Monitoring,RWB3 Algal Toxin sampling 2019,Cypress Ridge Main Lake @ Avocet Way,310MAINLK,9/11/2019,1899-12-30 13:25:00,Bank,0.1,m,Integrated,1,1,BENDGX_20190917_W_ATX,WB820,samplewater,ELISA Abraxis 520060,"Anatoxin-A, Total",ug/L,NA,NA,0.11,0.165,ND,D,VAC,Com,No Blue Green Phycocyanin probe measurement collected at this sample site.,,,%R for LCS/D are acceptable.,WQ,SWAMP_HAB_TOXCOLv1.3,RWQCB3,NA,Water_Integrated_Horizontal,35.068651,-120.574611,Individual Collection by hand,NA,,FieldTreatment_Abraxis530010,9/11/2019 13:25,None,1/1/1950,9/17/2019,1.1,NA,BendGX,BendGX,A,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,,Anatoxin-A,Passed,,WGS84
244,Surface Water Ambient Monitoring Program,RWB3 Water Board Harmful Algal Bloom Monitoring,RWB3 Algal Toxin sampling 2019,Lake Nacimiento at Main Marina day use area,309NACIDU,8/19/2019,1899-12-30 16:41:00,Bank,0.1,m,Integrated,1,1,BENDGX_20190823_W_ATX,WB698,samplewater,ELISA Abraxis 520060,"Anatoxin-A, Total",ug/L,NA,NA,0.1,0.15,ND,None,VAC,Com,Sampled along shore/beachline in calf deep water about 2 feet from shore,Samples sent to Bend Genetics,,,WQ,SWAMP_HAB_TOXCOLv1.3,RWQCB3,NA,Water_Integrated_Horizontal,35.76078626,-120.9013546,Individual Collection by hand,NA,,None,1/1/1950 0:00,None,1/1/1950,8/23/2019,1,NA,BendGX,BendGX,A,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,,Anatoxin-A,Passed,,NAD83
245,Surface Water Ambient Monitoring Program,RWB3 Water Board Harmful Algal Bloom Monitoring,RWB3 Algal Toxin sampling 2019,Lake Nacimiento at Main Marina Launch,309NACIMA,8/19/2019,1899-12-30 16:21:00,OpenWater,0.1,m,Integrated,1,1,BENDGX_20190823_W_ATX,WB693,samplewater,ELISA Abraxis 520060,"Anatoxin-A, Total",ug/L,NA,NA,0.1,0.15,ND,None,VAC,Com,Sampled at boat dock at the end near ranger slip. Samples taken from multiple empty slips at the end,Sampels sent to Bend Genetics; Sampels sent to Bend Genetics,,,WQ,SWAMP_HAB_TOXCOLv1.3,RWQCB3,NA,Water_Integrated_Horizontal,35.76054,-120.90518,Individual Collection by hand,NA,,None,1/1/1950 0:00,None,1/1/1950,8/23/2019,1,NA,BendGX,BendGX,A,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,,Anatoxin-A,Passed,,WGS84
246,Surface Water Ambient Monitoring Program,RWB3 Water Board Harmful Algal Bloom Monitoring,RWB3 Algal Toxin sampling 2020,Atascadero Lake Cove,309ATSCVE,10/12/2020,1899-12-30 11:32:00,Bank,0.1,m,Integrated,1,1,BENDGX_20201015_W_ATX,WB1377,samplewater,ELISA Abraxis 520060,"Anatoxin-A, Total",ug/L,NA,NA,0.1,0.15,ND,None,VAC,Com,"Habitat assessment are not made with sample collection. Samples collected on shore. 20+ ducks, ~12 coots, 5 children feeding ducks, 4 active recreators in lake",,,None,WQ,SWAMP_HAB_TOXCOLv1.3,RWQCB3,NA,Water_Integrated_Horizontal,35.467247,-120.66795,Individual Collection by hand,NA,,None,1/1/1950 0:00,None,1/1/1950,10/15/2020,1,NA,BendGX,BendGX,A,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,,Anatoxin-A,Passed,,WGS84
247,Surface Water Ambient Monitoring Program,RWB3 Water Board Harmful Algal Bloom Monitoring,RWB3 Algal Toxin sampling 2020,"Santa Margarita Lake at Marina, main launch",309SMLMAR,10/12/2020,1899-12-30 12:15:00,OpenWater,0.1,m,Integrated,1,1,BENDGX_20201015_W_ATX,WB1378,samplewater,ELISA Abraxis 520060,"Anatoxin-A, Total",ug/L,NA,NA,0.1,0.15,ND,None,VAC,Com,Samples collected at boat launch. Habitat assessment are not made with sample collection.,,,None,WQ,SWAMP_HAB_TOXCOLv1.3,RWQCB3,NA,Water_Integrated_Horizontal,35.327802,-120.489622,Individual Collection by hand,NA,,None,1/1/1950 0:00,None,1/1/1950,10/15/2020,1,NA,BendGX,BendGX,A,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,,Anatoxin-A,Passed,,NAD83
248,Surface Water Ambient Monitoring Program,RWB3 Water Board Harmful Algal Bloom Monitoring,RWB3 Algal Toxin sampling 2020,Santa Margarita Lake at Osprey Camp,309SMLOSP,10/12/2020,1899-12-30 12:26:00,Bank,0.1,m,Integrated,1,1,BENDGX_20201015_W_ATX,WB1379,samplewater,ELISA Abraxis 520060,"Anatoxin-A, Total",ug/L,NA,NA,0.1,0.15,ND,None,VAC,Com,"Sample collected at the shore. 30+ ducks, 1 small boat with 3 recreators. Habitat assessment are not made with sample collection.",,,None,WQ,SWAMP_HAB_TOXCOLv1.3,RWQCB3,NA,Water_Integrated_Horizontal,35.327704,-120.492956,Individual Collection by hand,NA,,None,1/1/1950 0:00,None,1/1/1950,10/15/2020,1,NA,BendGX,BendGX,A,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,,Anatoxin-A,Passed,,NAD83
249,Surface Water Ambient Monitoring Program,RWB8 Depressional Wetlands Study,RWB8 Depressional Wetlands 2016 and 2017,Lost Lake Depressional Wetland Site 0001,801LL0001,6/13/2016,1899-12-30 09:45:00,X,2,cm,Integrated,1,1,UCSC-IMS_42550,801LL0001,samplewater,"Mekebri, et al., 2009","Anatoxin-A, Total",ug/L,-0.25,NA,0.25,1.25,ND,SCR,"VAC,VQI",Scr,,,,"QA/DM:No QC samples, failed MQOs",BA,SWAMP_2014_DW,CSULB-SEAL,NA,Sediment_Grab,34.272969,-117.465228,Not Recorded,NA,Not Applicable,FieldFrozen,6/29/2016 0:00,"Kudela, 2011",6/29/2016,6/29/2016,1,NA,UCSC-IMS,SCCWRP,NR,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,801LL0001,Anatoxin-A,Extensive review needed,"BatchVerification:VAC,VQI",NAD83
250,Surface Water Ambient Monitoring Program,SWAMP Freshwater Harmful Algal Blooms(HAB) Program,SWAMP Freshwater HABs Program 2017,Lake Almanor at Hamilton Branch,518PLU002,8/22/2017,1899-12-30 13:15:00,Bank,0.1,m,Grab,1,1,BENDGX_20170824_W_ATX,WB79,samplewater,ELISA Abraxis 520060,"Anatoxin-A, Total",ug/L,NA,NA,0.1,0.15,ND,None,VAC,Com,,,,Dilution.,WQ,SWAMP_HAB_TOXCOLv1.3,RWQCB5,NA,Water_Grab,40.26953889,-121.0889639,Not Recorded,NA,Not Applicable,None,1/1/1950 0:00,NS Freeze-Thaw,8/24/2017,8/24/2017,1,NA,BendGX,DFW-WPCL,A,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,LA-2,Anatoxin-A,Passed,,NAD83
251,Surface Water Ambient Monitoring Program,SWAMP Freshwater Harmful Algal Blooms(HAB) Program,SWAMP Freshwater HABs Program 2017,Lake Berryessa at Putah Canyon Recreation Area,512NAP031,8/23/2017,1899-12-30 11:25:00,Bank,0.1,m,Grab,1,1,BENDGX_20170824_W_ATX,WB73,samplewater,ELISA Abraxis 520060,"Anatoxin-A, Total",ug/L,NA,NA,0.11,0.165,ND,D,VAC,Com,,,,Dilution.,WQ,SWAMP_HAB_TOXCOLv1.3,RWQCB5,NA,Water_Grab,38.62385,-122.28777,Not Recorded,NA,Not Applicable,FieldTreatment_Abraxis530010,8/23/2017 0:00,NS Freeze-Thaw,8/24/2017,8/24/2017,1.1,NA,BendGX,DFW-WPCL,A,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,SWP_AW170823-02,Anatoxin-A,Passed,,NAD83
252,Surface Water Ambient Monitoring Program,SWAMP Freshwater Harmful Algal Blooms(HAB) Program,SWAMP Freshwater HABs Program 2017,Lake Britton at Swim Beach McArthur Burney Falls,526SHA001,8/24/2017,1899-12-30 10:20:00,Bank,0.1,m,Grab,1,1,BENDGX_20170829_W_ATX,WB103,samplewater,ELISA Abraxis 520060,"Anatoxin-A, Total",ug/L,NA,NA,0.1,0.15,ND,None,VAC,Com,,,,Dilution.,WQ,SWAMP_HAB_TOXCOLv1.3,RWQCB5,NA,Water_Grab,41.02897222,-121.658125,Not Recorded,NA,Not Applicable,None,1/1/1950 0:00,NS Freeze-Thaw,8/25/2017,8/29/2017,1,NA,BendGX,DFW-WPCL,A,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,LB-1,Anatoxin-A,Passed,,NAD83
253,Surface Water Ambient Monitoring Program,SWAMP Freshwater Harmful Algal Blooms(HAB) Program,SWAMP Freshwater HABs Program 2017,Ski Lake Glenn County,520GLE006,6/12/2017,1899-12-30 11:05:00,Bank,0.1,m,Grab,1,1,BENDGX_20170614_W_ATX,WB18,samplewater,ELISA Abraxis 520060,"Anatoxin-A, Total",ug/L,0.55,NA,0.1,0.15,=,None,VAC,Com,,Sample collected from dock,,Dilution.,WQ,SWAMP_HAB_TOXCOLv1.3,RWQCB5,NA,Water_Grab,39.71466111,-122.2409306,Not Recorded,NA,Not Applicable,None,1/1/1950 0:00,NS Freeze-Thaw,6/13/2017,6/14/2017,1,NA,BendGX,DFW-WPCL,A,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,Ski Lake,Anatoxin-A,Passed,,NAD83
254,Surface Water Ambient Monitoring Program,SWAMP Freshwater Harmful Algal Blooms(HAB) Program,SWAMP Freshwater HABs Program 2019,"Cucamonga-Guasti Park, Small Lake",801CGPSLE,8/21/2019,1899-12-30 11:37:00,Bank,0.12,m,Grab,1,1,BENDGX_20190823_W_ATX,WB697,samplewater,ELISA Abraxis 520060,"Anatoxin-A, Total",ug/L,NA,NA,0.1,0.15,ND,None,VAC,Com,,,,,WQ,SWAMP_HAB_TOXCOLv1.3,RWQCB8,NA,Water_Grab,34.072729,-117.591246,Not Recorded,NA,Not Applicable,None,1/1/1950 0:00,None,1/1/1950,8/23/2019,1,NA,BendGX,BendGX,A,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,,Anatoxin-A,Passed,,WGS84
255,Surface Water Ambient Monitoring Program,SWAMP Freshwater Harmful Algal Blooms(HAB) Program,SWAMP Freshwater HABs Program 2019,"Cucamonga-Guasti Park, Small Lake",801CGPSLE,8/21/2019,1899-12-30 11:37:00,Bank,0.12,m,MS1,1,1,BENDGX_20190823_W_ATX,20190823_ATX_MS,samplewater,ELISA Abraxis 520060,"Anatoxin-A, Total",ug/L,1.31,NA,0.1,0.15,=,None,VAC,Com,,,PR 104.94,,WQ,SWAMP_HAB_TOXCOLv1.3,RWQCB8,NA,Water_Grab,34.072729,-117.591246,Not Recorded,NA,Not Applicable,None,1/1/1950 0:00,None,1/1/1950,8/23/2019,1,1.25,BendGX,BendGX,A,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,,Anatoxin-A,MetaData,,WGS84
256,Surface Water Ambient Monitoring Program,SWAMP Freshwater Harmful Algal Blooms(HAB) Program,SWAMP Freshwater HABs Program 2019,Lake Elsinore Launch Pointe Beach-left of docks,802LELLB3,6/25/2019,1899-12-30 12:57:00,Bank,0.1,m,Grab,1,1,BENDGX_20190627_W_ATX,WB444,samplewater,ELISA Abraxis 520060,"Anatoxin-A, Total",ug/L,NA,NA,0.1,0.15,ND,None,VAC,Com,,,,,WQ,SWAMP_HAB_TOXCOLv1.3,RWQCB8,NA,Water_Grab,33.674164,-117.367954,Not Recorded,NA,Not Applicable,None,1/1/1950 0:00,None,1/1/1950,6/27/2019,1,NA,BendGX,BendGX,A,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,2019062504,Anatoxin-A,Passed,,WGS84
257,Surface Water Ambient Monitoring Program,SWAMP Freshwater Harmful Algal Blooms(HAB) Program,SWAMP Freshwater HABs Program 2019,Lake San Antonio at South Shore Marina Launch,309SANTMA,6/25/2019,1899-12-30 12:33:00,OpenWater,0.1,m,Integrated,1,1,BENDGX_20190702_W_ATX,WB468,samplewater,ELISA Abraxis 520060,"Anatoxin-A, Total",ug/L,0.16885,NA,0.1,0.15,=,None,VAC,Com,,Samples sent to Bend Genetics,,None,WQ,SWAMP_HAB_TOXCOLv1.3,RWQCB3,NA,Water_Integrated_Horizontal,35.83303,-120.95438,Individual Collection by hand,NA,,None,1/1/1950 0:00,None,1/1/1950,7/2/2019,1,NA,BendGX,BendGX,A,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,,Anatoxin-A,Passed,,WGS84
258,Surface Water Ambient Monitoring Program,SWAMP Freshwater Harmful Algal Blooms(HAB) Program,SWAMP Freshwater HABs Program 2019,Oso Flaco Lake Boardwalk at first alcove,312OFL1,8/22/2019,1899-12-30 14:30:00,OpenWater,0.1,m,Integrated,1,1,BENDGX_20190827_W_ATX,WB716,samplewater,ELISA Abraxis 520060,"Anatoxin-A, Total",ug/L,0.36905,NA,0.1,0.15,=,None,VAC,Com,No Blue Green Phycocyanin probe measurement collected at this sample site. Multiple mat samples taken from both sides of alcove,Samples sent to Bend Genetics,,None,WQ,SWAMP_HAB_TOXCOLv1.3,RWQCB3,NA,Algal Mat_Surface,35.030664,-120.621032,Individual Collection by pole sampler,NA,,None,1/1/1950 0:00,None,1/1/1950,8/27/2019,1,NA,BendGX,BendGX,A,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,,Anatoxin-A,Passed,,WGS84
259,Surface Water Ambient Monitoring Program,SWAMP Freshwater Harmful Algal Blooms(HAB) Program,SWAMP Freshwater HABs Program 2019,"Yucaipa Regional Park, Middle Lake, SE",801YRPMSE,8/9/2019,1899-12-30 14:02:00,Bank,0.1,m,Grab,1,1,BENDGX_20190814_W_ATX,WB633,samplewater,ELISA Abraxis 520060,"Anatoxin-A, Total",ug/L,NA,NA,0.1,0.15,ND,None,VAC,Com,,,,,WQ,SWAMP_HAB_TOXCOLv1.3,RWQCB8,NA,Water_Grab,34.0522194,-117.048422,Not Recorded,NA,Not Applicable,None,1/1/1950 0:00,None,1/1/1950,8/14/2019,1,NA,BendGX,BendGX,A,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,,Anatoxin-A,Passed,,WGS84
260,Surface Water Ambient Monitoring Program,SWAMP Freshwater Harmful Algal Blooms(HAB) Program,SWAMP Freshwater HABs Program 2020,"Big Bear Lake, North Shore Drive, 2",801BBL675,8/5/2020,1899-12-30 14:47:00,Bank,0.1,m,Grab,1,1,BENDGX_20200807_W_ATX,WB1118,samplewater,ELISA Abraxis 520060,"Anatoxin-A, Total",ug/L,NA,NA,0.1,0.15,ND,None,VAC,Com,,,,,WQ,SWAMP_HAB_TOXCOLv1.3,RWQCB8,NA,Water_Grab,34.25989,-116.92322,Not Recorded,NA,Not Applicable,None,1/1/1950 0:00,None,1/1/1950,8/7/2020,1,NA,BendGX,BendGX,A,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,20200805005,Anatoxin-A,Passed,,WGS84
261,Surface Water Ambient Monitoring Program,SWAMP Freshwater Harmful Algal Blooms(HAB) Program,SWAMP Freshwater HABs Program 2020,"Canyon Lake, Roadrunner Park-Swim Beach",802CLRPS1,9/23/2020,1899-12-30 11:40:00,Bank,0.1,m,Grab,1,1,BENDGX_20200928_W_ATX,WB1358,samplewater,ELISA Abraxis 520060,"Anatoxin-A, Total",ug/L,NA,NA,0.1,0.15,ND,None,VAC,Com,,,,,WQ,SWAMP_HAB_TOXCOLv1.3,RWQCB8,NA,Water_Grab,33.68054,-117.25776,Not Recorded,NA,Not Applicable,None,1/1/1950 0:00,None,1/1/1950,9/28/2020,1,NA,BendGX,BendGX,A,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,20200923003,Anatoxin-A,Passed,,WGS84
262,Surface Water Ambient Monitoring Program,SWAMP Freshwater Harmful Algal Blooms(HAB) Program,SWAMP Freshwater HABs Program 2020,"Cucamonga-Guasti Park, Large Lake, Catfish Cove",801CGP100,7/29/2020,1899-12-30 11:39:00,Bank,0.1,m,Grab,1,1,BENDGX_20200804_W_ATX,WB1091,samplewater,ELISA Abraxis 520060,"Anatoxin-A, Total",ug/L,NA,NA,0.1,0.15,ND,None,VAC,Com,,,,,WQ,SWAMP_HAB_TOXCOLv1.3,RWQCB8,NA,Water_Grab,34.0726892,-117.5880834,Not Recorded,NA,Not Applicable,None,1/1/1950 0:00,None,1/1/1950,8/4/2020,1,NA,BendGX,BendGX,A,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,20200729001,Anatoxin-A,Passed,,WGS84
263,Surface Water Ambient Monitoring Program,SWAMP Freshwater Harmful Algal Blooms(HAB) Program,SWAMP Freshwater HABs Program 2020,"Cucamonga-Guasti Park, Large Lake, Catfish Cove",801CGP100,7/29/2020,1899-12-30 11:45:00,Bank,0.1,m,Grab,1,1,BENDGX_20200804_W_ATX,WB1092,samplewater,ELISA Abraxis 520060,"Anatoxin-A, Total",ug/L,NA,NA,0.1,0.15,ND,None,VAC,Com,,,,,WQ,SWAMP_HAB_TOXCOLv1.3,RWQCB8,NA,Scum,34.0726892,-117.5880834,Not Recorded,NA,Not Applicable,None,1/1/1950 0:00,None,1/1/1950,8/4/2020,1,NA,BendGX,BendGX,A,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,20200729002,Anatoxin-A,Passed,,WGS84
264,Surface Water Ambient Monitoring Program,SWAMP Freshwater Harmful Algal Blooms(HAB) Program,SWAMP Freshwater HABs Program 2020,"Cucamonga-Guasti Park, Large Lake, Catfish Cove",801CGP100,7/29/2020,1899-12-30 11:45:00,Bank,0.1,m,MS1,1,1,BENDGX_20200804_W_ATX,20200804_ATX_MS,samplewater,ELISA Abraxis 520060,"Anatoxin-A, Total",ug/L,1.42,NA,0.1,0.15,=,None,VAC,Com,,,PR 113.8,,WQ,SWAMP_HAB_TOXCOLv1.3,RWQCB8,NA,Scum,34.0726892,-117.5880834,Not Recorded,NA,Not Applicable,None,1/1/1950 0:00,None,1/1/1950,8/4/2020,1,1.25,BendGX,BendGX,A,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,20200729002,Anatoxin-A,MetaData,,WGS84
265,Surface Water Ambient Monitoring Program,SWAMP Freshwater Harmful Algal Blooms(HAB) Program,SWAMP Freshwater HABs Program 2020,"Glen Helen Regional Park, Small Lake",801GHLSL1,8/25/2020,1899-12-30 12:05:00,Bank,0.1,m,MS1,1,1,BENDGX_20200826_W_ATX,20200826_ATX_MS,samplewater,ELISA Abraxis 520060,"Anatoxin-A, Total",ug/L,1.25,NA,0.1,0.15,=,None,VAC,Com,,,PR 100.07,,WQ,SWAMP_HAB_TOXCOLv1.3,SBC,NA,Water_Grab,34.205726,-117.403816,Not Recorded,NA,Not Applicable,None,1/1/1950 0:00,None,1/1/1950,8/26/2020,1,1.25,BendGX,BendGX,A,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,,Anatoxin-A,MetaData,,WGS84
266,Surface Water Ambient Monitoring Program,SWAMP Freshwater Harmful Algal Blooms(HAB) Program,SWAMP Freshwater HABs Program 2020,Laguna Lake at Dock nr Lake Side Trail,310LAGDOC,8/31/2020,1899-12-30 14:39:00,OpenWater,0.1,m,Integrated,1,1,BENDGX_20200901_W_ATX,WB1281,samplewater,ELISA Abraxis 520060,"Anatoxin-A, Total",ug/L,NA,NA,0.1,0.15,ND,None,VAC,Com,Habitat assessment are not made with sample collection. Family (2 adults/3 kids) fishing off dock,,,,WQ,SWAMP_HAB_TOXCOLv1.3,RWQCB3,NA,Water_Integrated_Horizontal,35.26597,-120.68731,Individual Collection by hand,NA,,None,1/1/1950 0:00,None,1/1/1950,9/1/2020,1,NA,BendGX,BendGX,A,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,,Anatoxin-A,Passed,,WGS84
267,Surface Water Ambient Monitoring Program,SWAMP Freshwater Harmful Algal Blooms(HAB) Program,SWAMP Freshwater HABs Program 2020,"Lake Elsinore, Elm Grove Beach 2",802LEEG01,6/29/2020,1899-12-30 11:39:00,Bank,0.1,m,Grab,1,1,BENDGX_20200630_W_ATX,WB1018,samplewater,ELISA Abraxis 520060,"Anatoxin-A, Total",ug/L,NA,NA,0.1,0.15,ND,None,VAC,Com,,,,,WQ,SWAMP_HAB_TOXCOLv1.3,RWQCB8,NA,Water_Grab,33.667778,-117.336944,Not Recorded,NA,Not Applicable,None,1/1/1950 0:00,None,1/1/1950,6/30/2020,1,NA,BendGX,BendGX,A,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,20200629002,Anatoxin-A,Passed,,WGS84
268,Surface Water Ambient Monitoring Program,SWAMP Freshwater Harmful Algal Blooms(HAB) Program,SWAMP Freshwater HABs Program 2020,Lake Hemet - Campground NE Corner,802LHCNE1,8/20/2020,1899-12-30 12:45:00,Bank,0.1,m,Grab,1,1,BENDGX_20200826_W_ATX,WB1202,samplewater,ELISA Abraxis 520060,"Anatoxin-A, Total",ug/L,NA,NA,0.1,0.15,ND,None,VAC,Com,,,,,WQ,SWAMP_HAB_TOXCOLv1.3,RWQCB8,NA,Scum,33.66867,-116.68006,Not Recorded,NA,Not Applicable,None,1/1/1950 0:00,None,1/1/1950,8/26/2020,1,NA,BendGX,BendGX,A,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,20200820002,Anatoxin-A,Passed,,WGS84
269,Surface Water Ambient Monitoring Program,SWAMP Freshwater Harmful Algal Blooms(HAB) Program,SWAMP Freshwater HABs Program 2020,Lopez Lake at Cottonwood Cove,310LPZCOT,8/31/2020,1899-12-30 13:50:00,Bank,0.1,m,Integrated,1,1,BENDGX_20200901_W_ATX,WB1279,samplewater,ELISA Abraxis 520060,"Anatoxin-A, Total",ug/L,NA,NA,0.1,0.15,ND,None,VAC,Com,"Samples collected at shore and beachline. 30+ recreators on beach, ~10 kite surfing, ~2 swimming, 1 dog. Habitat assessment are not made with sample collection.",,,,WQ,SWAMP_HAB_TOXCOLv1.3,RWQCB3,NA,Algal Mat_Surface,35.19549,-120.46493,Individual Collection by hand,NA,,None,1/1/1950 0:00,None,1/1/1950,9/1/2020,1,NA,BendGX,BendGX,A,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,,Anatoxin-A,Passed,,WGS84
270,Surface Water Ambient Monitoring Program,SWAMP Freshwater Harmful Algal Blooms(HAB) Program,SWAMP Freshwater HABs Program 2020,Nacimiento Lake (shoreline) East of Oak Shores,309NACIOK,8/27/2020,1899-12-30 11:12:00,Bank,0.1,m,Integrated,2,1,BENDGX_20200901_W_ATX,WB1264,samplewater,ELISA Abraxis 520060,"Anatoxin-A, Total",ug/L,NA,NA,0.1,0.15,ND,None,VAC,Com,Near shore/beachline. Habitat assessment are not made with sample collection. Follow up investigation for potential HABs related dog illness/death.,"Collected multiple samples of filamentous algae, both in the waterline and along shore",,,WQ,SWAMP_HAB_TOXCOLv1.3,RWQCB3,NA,Algal Mat_Surface,35.74185,-120.979548,Individual Collection by hand,NA,,None,1/1/1950 0:00,None,1/1/1950,9/1/2020,1,NA,BendGX,BendGX,A,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,,Anatoxin-A,MetaData,,WGS84
271,Surface Water Ambient Monitoring Program,SWAMP Freshwater Harmful Algal Blooms(HAB) Program,SWAMP Freshwater HABs Program 2020,Nacimiento Lake (shoreline) West of Las Tablas Creek Entrance,309NACITB,8/27/2020,1899-12-30 11:38:00,Bank,0.1,m,Integrated,1,1,BENDGX_20200901_W_ATX,WB1265,samplewater,ELISA Abraxis 520060,"Anatoxin-A, Total",ug/L,NA,NA,0.1,0.15,ND,None,VAC,Com,Near shore/beachline. Habitat assessment are not made with sample collection. Follow up in investigation for potential HABs related dog illness/death.,Collected multiple samples of filamentous algae both at water line and along shore in wrack.,,,WQ,SWAMP_HAB_TOXCOLv1.3,RWQCB3,NA,Algal Mat_Surface,35.74157,-120.96168,Individual Collection by hand,NA,,None,1/1/1950 0:00,None,1/1/1950,9/1/2020,1,NA,BendGX,BendGX,A,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,,Anatoxin-A,Passed,,WGS84
